"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"11PV8CaPqlto9Uejx92C35","OJITOS ROJOS","Grupo Frontera, Ke Personajes","47","0","-24","PY","2025-01-08","75","False","221601","El Comienzo","2023-08-25","0.721","0.782","11","-3.51","1","0.045","0.251","0.0","0.107","0.77","90.001","4"
"6VNXmo59yDYgcwLS17UNAW","CAFé CON RON","Bad Bunny, Los Pleneros de la Cresta","48","0","2","PY","2025-01-08","76","False","228836","DeBÍ TiRAR MáS FOToS","2025-01-05","0.328","0.153","9","-26.802","1","0.0564","0.148","1.28e-06","0.397","0.0376","95.506","4"
"3G7agPwWfcORnWCAGMDOpm","LA MuDANZA","Bad Bunny","49","1","1","PY","2025-01-08","75","True","213010","DeBÍ TiRAR MáS FOToS","2025-01-05","0.565","0.926","7","-5.607","1","0.0573","0.975","0.944","0.131","0.971","173.978","3"
"0T2pB7P1VdXPhLdQZ488uH","Normal","Feid","50","0","-25","PY","2025-01-08","79","True","171880","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.709","0.56","4","-4.867","0","0.171","0.034","0.0","0.315","0.541","170.082","4"
"0BUkQGUXgcvf3gdCWYbtnJ","Oh Garota Eu Quero Você Só Pra Mim","Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves","1","0","0","PT","2025-01-08","82","True","166861","Oh Garota Eu Quero Você Só Pra Mim","2024-12-17","0.905","0.861","11","-2.313","0","0.243","0.0361","1.3e-05","0.0808","0.727","137.195","4"
"5lGXgWvY60L80gKGk5Clgc","Interestelar","Plutonio","2","0","0","PT","2025-01-08","63","False","188593","Carta de Alforria","2024-11-08","0.676","0.621","11","-7.055","0","0.288","0.451","2.19e-06","0.143","0.21","65.301","3"
"4pOGEJRVOuaa9oyy7qTGf6","Fui Mlk","Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo","3","0","2","PT","2025-01-08","83","False","174110","Fui Mlk","2024-11-22","0.635","0.636","5","-3.72","1","0.309","0.636","0.0","0.317","0.691","128.528","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","4","0","0","PT","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","5","0","1","PT","2025-01-08","96","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"6s1kzj4EbhFLXbuAGJbhbn","Barbie","MC Tuto, DJ Glenner","6","0","-3","PT","2025-01-08","85","False","192755","Barbie","2024-10-18","0.955","0.425","3","-8.242","0","0.43","0.711","0.0","0.101","0.716","127.032","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","7","1","5","PT","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"5Bp7TFENcgsdLCL8fMOSKs","Adora a bunda, odeia o rosto (feat. Veigh & Niink)","Supernova Ent, G.A, Ghard, Veigh, Niink","8","1","0","PT","2025-01-08","74","False","173859","Mixtape Supernova Vol.1","2024-12-12","0.645","0.543","11","-6.967","0","0.385","0.31","1.2e-06","0.112","0.447","89.944","3"
"0NQyryTVbjGMtWMA1eSqIn","Resenha do Arrocha","J. Eskine, Alef Donk","9","-2","-2","PT","2025-01-08","81","True","354857","Resenha do Arrocha","2024-11-29","0.814","0.727","3","-2.841","0","0.0409","0.685","2.49e-06","0.127","0.829","139.984","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","10","0","0","PT","2025-01-08","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","11","2","3","PT","2025-01-08","93","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"5TOvA5Uhxti7FPh0EIdClV","Malvadinho","MC LUUKY, DJ JB Mix","12","-1","-3","PT","2025-01-08","72","True","120115","Menor do Desacato","2024-12-03","0.842","0.499","1","-7.244","1","0.114","0.557","0.0","0.0942","0.688","130.071","4"
"4TnEIYOXZ9KBGHOIqG5Xs5","ESCADA DO PRÉDIO","PEDRO SAMPAIO, Marina Sena","13","-1","11","PT","2025-01-08","76","True","137272","ASTRO","2024-09-04","0.886","0.534","5","-4.712","0","0.0481","0.557","0.0","0.13","0.78","131.966","4"
"35ISBknsCeZQtq66xABI9g","Messy","Lola Young","14","1","6","PT","2025-01-08","81","True","284066","This Wasn't Meant For You Anyway","2024-06-21","0.798","0.562","9","-5.913","1","0.0375","0.11","0.00606","0.122","0.647","110.991","4"
"0qGRWcPOMkkt7edm4wMVRf","País das Maravilhas","Plutonio","15","-1","0","PT","2025-01-08","60","False","245461","Carta de Alforria","2024-11-08","0.701","0.387","8","-10.795","0","0.0955","0.68","0.0","0.361","0.223","98.019","4"
"4jUZymsR3lkia9wkP0o9cX","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO, Mc Livinho","16","0","-5","PT","2025-01-08","82","False","144923","MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1)","2024-09-13","0.64","0.588","2","-0.766","0","0.177","0.605","1.51e-05","0.0979","0.379","162.568","5"
"3cwVKjzKSTfvacYJF6Tkub","Última Noite - Solo","Léo Foguete","17","0","5","PT","2025-01-08","72","True","154553","Obrigado Deus","2024-10-26","0.473","0.832","4","-5.633","0","0.0788","0.31","0.0","0.14","0.755","83.806","4"
"6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G","18","0","-2","PT","2025-01-08","92","False","195824","Si Antes Te Hubiera Conocido","2024-06-21","0.924","0.668","11","-6.795","1","0.0469","0.446","0.000594","0.0678","0.787","128.027","4"
"1UQvRmRhbX3WxSLW3NbUIU","Amar Pela Metade","Calema","19","5","11","PT","2025-01-08","54","False","186922","Voyage (Part III)","2024-11-08","0.663","0.564","6","-8.569","0","0.238","0.318","0.0","0.415","0.685","94.84","4"
"4VhSwcMCrXQgEfwls3s46o","Deja Vu","Plutonio","20","-1","-1","PT","2025-01-08","60","False","203686","Carta de Alforria","2024-11-08","0.751","0.534","5","-7.675","0","0.41","0.715","0.0","0.101","0.537","63.973","4"
"2drZGdAOxfE2KoMGTkidmq","365 Dias (Vida Mansa)","MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto","21","-1","-4","PT","2025-01-08","80","False","527220","365 Dias (Vida Mansa)","2024-09-27","0.765","0.669","11","-4.029","1","0.212","0.558","0.0","0.271","0.84","130.999","4"
"6vBuEFImAx36hDYiYqBtkZ","Alô","Dillaz, Plutonio","22","-1","-1","PT","2025-01-08","60","False","211714","O Próprio","2024-02-16","0.569","0.56","9","-7.768","0","0.13","0.691","3.8e-05","0.293","0.754","139.716","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","23","-1","3","PT","2025-01-08","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"3TnSAp3TfGMYptOqv234uK","Do Job","MC Tuto, Grelo","24","1","11","PT","2025-01-08","80","False","193432","Do Job","2024-11-11","0.924","0.379","6","-12.101","0","0.0577","0.623","0.0","0.0697","0.872","133.998","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","25","-2","4","PT","2025-01-08","92","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"1hdWqiFAy5hNRxyVpDy81P","Bênção","Mizzy Miles, Van Zee, Bispo","26","2","-3","PT","2025-01-08","60","False","205934","Bênção","2024-03-01","0.671","0.529","10","-7.15","0","0.0675","0.495","4.69e-05","0.209","0.322","90.055","4"
"0fPOFtS7ZylYKcC9b64cSj","Tata","Slow J","27","2","4","PT","2025-01-08","59","False","159751","Afro Fado","2023-11-24","0.571","0.718","5","-4.836","1","0.425","0.771","0.0298","0.104","0.491","92.023","4"
"0UGGLKM970ymsBBN5TKjsD","2025","MC Tuto, DJ Oreia","28","-1","22","PT","2025-01-08","73","False","172820","2025","2024-12-16","0.702","0.473","10","-10.179","0","0.617","0.386","1.33e-05","0.134","0.648","80.165","3"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","29","3","11","PT","2025-01-08","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"38adAyMqsOEwCdXETWCPPa","Faz Bem","Bluay, Julinho Ksd","30","0","-5","PT","2025-01-08","58","False","183714","Faz Bem","2024-01-19","0.76","0.787","7","-5.692","1","0.0835","0.155","0.00342","0.0918","0.25","97.993","4"
"1M7pnSHpd4i5xFE2nUGq2W","Acordar","Plutonio","31","-5","1","PT","2025-01-08","59","False","197862","Acordar","2024-05-24","0.793","0.747","6","-6.632","0","0.0931","0.285","0.000218","0.0873","0.533","100.011","4"
"2CGNAOSuO1MEFCbBRgUzjd","luther (with sza)","Kendrick Lamar, SZA","32","7","11","PT","2025-01-08","86","False","177598","GNX","2024-11-21","0.707","0.575","2","-7.546","1","0.125","0.251","0.0","0.248","0.576","138.008","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","33","-2","-15","PT","2025-01-08","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","34","1","3","PT","2025-01-08","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"1X3ltingEVNGRoJf1dvZfQ","Somos Iguais","Plutonio","35","2","-1","PT","2025-01-08","58","False","237679","Sacrifício: Sangue, Lágrimas, Suor","2019-11-22","0.65","0.699","1","-7.634","1","0.175","0.306","0.000282","0.118","0.568","91.837","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","36","0","-3","PT","2025-01-08","89","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"6RjSXi9cPGroetXeNsWFGL","MTG QUEM NÃO QUER SOU EU","DJ TOPO, Seu Jorge, Mc Leozin, MC G15","37","1","-10","PT","2025-01-08","75","False","123692","MTG QUEM NÃO QUER SOU EU","2024-05-10","0.492","0.427","9","-6.37","0","0.372","0.364","0.00482","0.53","0.443","80.492","5"
"1yjYtmNf1DpfQMjBpVy5rg","Luxemburgo","Plutonio","38","-4","-10","PT","2025-01-08","57","False","211860","Carta de Alforria","2024-11-08","0.728","0.564","5","-6.957","1","0.0413","0.157","0.000202","0.317","0.276","157.014","4"
"5G0kKNRYFCoORvJ2VzwvrY","MTG PASSA PASSA PRA EU SARRAR","Mc Livinho, DJ TOPO","39","-6","11","PT","2025-01-08","74","True","141230","MTG PASSA PASSA PRA EU SARRAR","2024-06-06","0.909","0.546","5","-5.495","1","0.166","0.316","0.0","0.08","0.927","130.081","4"
"1BJJbSX6muJVF2AK7uH1x4","Move","Adam Port, Stryv, Keinemusik, Orso, Malachiii","40","5","-1","PT","2025-01-08","84","False","177598","Move","2024-06-07","0.727","0.782","8","-8.529","0","0.042","0.0563","0.336","0.225","0.655","119.992","4"
"5TFD2bmFKGhoCRbX61nXY5","NUEVAYoL","Bad Bunny","41","7","9","PT","2025-01-08","81","False","183685","DeBÍ TiRAR MáS FOToS","2025-01-05","0.142","0.195","6","-20.024","1","0.139","0.265","0.995","0.204","0.12","137.922","4"
"44BehH5rk8B5K4OtRxqpez","E Aí Como Que Tá ?","MC Tuto, Oldilla","42","-2","-6","PT","2025-01-08","78","False","134000","2T Na Levada","2024-09-26","0.655","0.498","6","-8.985","0","0.388","0.323","0.00045","0.094","0.538","87.507","3"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","43","3","6","PT","2025-01-08","93","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"1cTamrfYAUHnoiMf2gpq55","Even","Richie Campbell, Van Zee, FRANKIEONTHEGUITAR","44","-3","6","PT","2025-01-08","57","False","187869","IT WILL HURT BOTH WAYS","2024-06-14","0.702","0.491","8","-8.767","0","0.304","0.81","0.0","0.136","0.507","99.931","4"
"5nPbKG04fhLkIAjcPFaZq7","I Adore You (feat. Daecolm)","HUGEL, Topic, Arash, Daecolm","45","2","5","PT","2025-01-08","83","False","214000","I Adore You (feat. Daecolm)","2024-07-19","0.704","0.787","11","-6.751","0","0.0462","0.00926","0.00538","0.159","0.31","119.996","4"
"2y5mEYDDPoQCgz55sP3eUz","Amor De Ganga","Miguel Luz","46","4","4","PT","2025-01-08","56","False","206908","Amor De Ganga","2024-10-22","0.658","0.793","8","-9.526","1","0.0609","0.208","0.0","0.0797","0.454","156.974","4"
"19XpFsce28aByvCC4g89tJ","Too Sweet","Hozier","47","-5","3","PT","2025-01-08","84","False","251424","Unreal Unearth: Unaired","2024-08-19","0.74","0.643","10","-5.446","1","0.0413","0.041","0.00229","0.0407","0.96","117.025","4"
"71Aj0joTSW4wv8olaHNBvK","Montanha","Plutonio","48","2","2","PT","2025-01-08","56","False","188839","Carta de Alforria","2024-11-08","0.708","0.488","6","-8.195","0","0.186","0.412","2.2e-05","0.115","0.489","138.18","4"
"3H7eBmcTJyuEMStfmKuLmG","A Danada Me Ligando","MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako","49","-6","-11","PT","2025-01-08","81","True","283636","A Danada Me Ligando","2024-08-23","0.728","0.422","11","-7.544","0","0.501","0.106","6.49e-06","0.0869","0.702","120.897","4"
"4ssHL7bSnOAE7HjiuLx6Co","Crack com Mussilon","Matuê","50","-6","-5","PT","2025-01-08","76","True","154418","333","2024-09-09","0.767","0.803","6","-2.833","0","0.116","0.173","0.0","0.14","0.462","128.979","4"
"3fsukGRaCYqfoQ010VQGcC","Dom Nad Wodą","Pezet, Auer","1","0","2","PL","2025-01-08","64","True","195704","Muzyka Komercyjna (Deluxe)","2022-12-23","0.47","0.637","9","-8.33","0","0.187","0.17","7.65e-05","0.12","0.554","88.827","4"
"1d718gwJbujwNO9x9BzNfc","KOCHASZ?","Sobel, francis, Deemz","2","0","-1","PL","2025-01-08","72","False","152386","KOCHASZ?","2024-12-26","0.616","0.741","6","-7.095","1","0.0355","0.0903","0.0","0.117","0.556","120.082","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","3","0","2","PL","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"4lJ88RKrUiW4UP1IAu3Dhj","CZEMU NIE ŚPISZ?","bambi, FUJU, francis, Def Jam World Tour","4","0","-2","PL","2025-01-08","69","False","172388","CZEMU NIE ŚPISZ?","2024-10-10","0.735","0.74","8","-8.854","1","0.149","0.279","0.0","0.154","0.404","134.004","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","5","0","2","PL","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"493ORSeExHylEYu7tolox9","Sophia Loren","Tymek, Urbanski","6","0","-2","PL","2025-01-08","69","True","169939","Popularne","2021-08-12","0.755","0.634","8","-8.904","0","0.0781","0.73","0.125","0.237","0.611","124.993","4"
"3IQN4rjqZlmJgO4exMkaNT","Miłość jest ślepa","sanah","7","3","4","PL","2025-01-08","67","False","197000","Kaprysy","2024-06-13","0.616","0.585","8","-7.602","0","0.0805","0.738","0.00207","0.221","0.704","157.884","4"
"4anCiD3HMc1ZeD09IsnzlF","Na ostatnią chwilę","PRO8L3M, Daria Zawiałow","8","4","1","PL","2025-01-08","56","True","166250","Art Brut 1 RemiXed","2024-12-19","0.625","0.767","8","-7.084","0","0.406","0.335","0.0","0.0839","0.336","96.766","4"
"4S78rQHd6cSC8g2TfdNJTf","Lloret de Mar","Mata","9","-2","-1","PL","2025-01-08","70","True","125732","Lloret de Mar","2024-09-16","0.773","0.744","0","-6.478","0","0.058","0.431","0.000119","0.0836","0.348","104.997","4"
"2cm6RJemeOITG5MualyhAU","PRZEKAZ MYŚLI","Żabson","10","1","-4","PL","2025-01-08","67","True","152932","PRZEKAZ MYŚLI","2024-12-05","0.808","0.721","11","-5.899","0","0.0701","0.00244","0.000693","0.153","0.716","89.985","4"
"2PrnvpGByWnjgt5jEk7XqG","Wynalazek Filipa Golarza","Kleks, Sobel, sanah","11","2","2","PL","2025-01-08","67","False","228000","Wynalazek Filipa Golarza","2024-11-07","0.534","0.393","6","-8.708","0","0.0398","0.788","4.23e-06","0.11","0.103","139.839","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","12","-3","0","PL","2025-01-08","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"71ZFriu82lLJQRtcOCREO0","Fioletowy rok","Szpaku, VAE VISTIC","13","-5","37","PL","2025-01-08","48","False","175462","Fioletowy rok","2025-01-06","0.704","0.746","2","-6.816","0","0.0594","0.194","0.0","0.181","0.229","119.035","4"
"6XK2NHIhrIaS7rexbiiiq7","WSZYSTKO MIJA","Otsochodzi, lohleq, Lonzo","14","10","5","PL","2025-01-08","65","True","199069","WSZYSTKO MIJA","2024-12-09","0.371","0.69","11","-6.427","0","0.2","0.125","0.0","0.328","0.121","87.274","5"
"35ISBknsCeZQtq66xABI9g","Messy","Lola Young","15","4","23","PL","2025-01-08","81","True","284066","This Wasn't Meant For You Anyway","2024-06-21","0.798","0.562","9","-5.913","1","0.0375","0.11","0.00606","0.122","0.647","110.991","4"
"6rCz0E0G6El6irdft7Zjgp","Falochrony","Roxie, Mata","16","-2","0","PL","2025-01-08","67","False","169142","Falochrony","2024-08-23","0.736","0.698","10","-7.316","0","0.0475","0.104","2.46e-05","0.069","0.519","104.975","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","17","0","3","PL","2025-01-08","96","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"1ZIscVoYHftgA5STle5cPo","Multisport","Kaz Bałagane, Oskar83","18","0","-4","PL","2025-01-08","61","True","179571","A nie mówiłem?","2024-10-04","0.792","0.667","11","-7.165","0","0.186","0.0608","0.0","0.114","0.429","139.886","4"
"3XhllIfCF2T1RaJwbBWSdi","Róż","Jonatan, Bletka, Gibbs","19","-3","-1","PL","2025-01-08","67","False","171694","Róż","2024-07-10","0.738","0.572","2","-7.773","0","0.163","0.571","0.0","0.643","0.457","121.08","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","20","-5","2","PL","2025-01-08","93","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"7ousJJ6DkKOeeXwfgWEMpN","Futurama 3 (fanserwis)","Quebonafide, Gedz, Odys","21","1","-6","PL","2025-01-08","68","True","276240","Futurama 3 (fanserwis)","2024-11-21","0.667","0.876","10","-6.151","0","0.349","0.0864","0.0","0.291","0.691","94.405","4"
"2LwsunYgfRoqyIsNtgOCQx","Ma Meilleure Ennemie (from the series Arcane League of Legends)","Arcane, Stromae, Pomme","22","4","7","PL","2025-01-08","86","False","147973","Arcane League of Legends: Season 2 (Soundtrack from the Animated Series)","2024-11-23","0.678","0.604","4","-7.926","0","0.0962","0.00465","0.000936","0.278","0.374","88.0","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","23","-2","7","PL","2025-01-08","92","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","24","-1","4","PL","2025-01-08","93","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","25","3","1","PL","2025-01-08","86","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"1LTAYhorx76972Pr5ZOk8b","NDA","SVM!R","26","-6","-9","PL","2025-01-08","67","True","166764","NDA","2024-07-07","0.763","0.831","9","-5.568","1","0.0453","0.0668","0.0","0.0618","0.476","136.009","4"
"5XIAnKNsdUim7GQsekL3uE","Pięknie płyniesz","Dawid Podsiadło","27","7","0","PL","2025-01-08","65","False","192021","Pięknie płyniesz","2024-12-04","0.524","0.806","9","-3.198","1","0.0491","0.0157","0.0","0.2","0.261","152.03","4"
"3is9xGBEPrkLAF0fryCLK7","taki mały ja","kuqe 2115, francis","28","1","8","PL","2025-01-08","66","False","174374","taki mały ja","2024-08-23","0.725","0.71","1","-9.176","0","0.127","0.258","0.0","0.0731","0.502","128.045","4"
"5y0CCj9ENhM4G3gebGlnzb","MAMA POWTARZAŁA","Sobel, Deemz","29","18","3","PL","2025-01-08","60","False","202054","W ZWIĄZKU Z MUZYKĄ","2024-08-22","0.648","0.593","6","-7.409","0","0.0639","0.196","0.0","0.103","0.204","91.968","4"
"6epWbDEEEOakzBeyNr69MO","Plaster","Szpaku, Deemz","30","0","20","PL","2025-01-08","64","True","155056","CERBER EP","2024-01-06","0.43","0.797","4","-4.703","0","0.231","0.0181","0.0","0.251","0.119","178.207","4"
"4Xch29YoOYG3qsJoXXGaRy","Last night","Hilary Incognito, FourNine, p3","31","-6","19","PL","2025-01-08","50","False","123428","Last night","2024-06-14","0.773","0.64","1","-10.044","1","0.259","0.628","0.00627","0.292","0.389","140.089","4"
"28hqNGfxgIuYTcdLi8LJwl","PO CO?","Kinny Zimmer, Kaptur","32","4","-9","PL","2025-01-08","66","False","183750","PO CO?","2024-10-02","0.758","0.684","2","-8.214","0","0.0503","0.252","0.0248","0.114","0.409","128.013","4"
"7HDeP774T5HQlHISFg4v5O","hellstar","Chivas","33","17","15","PL","2025-01-08","65","False","128571","hellstar","2024-11-20","0.636","0.851","1","-5.369","0","0.177","0.148","0.0","0.329","0.934","139.989","4"
